id,name,vernacular_name,category,type,state_ut,district_city,latitude,longitude,asi_id,unesco_ref,dynasty_ruler,period_century,architectural_style,materials_construction,dimensions_area,sub_features_scannable,combat_historical_narrative,tactical_visiting_info,nearby_cluster,government_source,kaggle_sources,vision_class_label,photo_url
IND-ART-43,Navagraha Frieze & Ami Khumbh Reservoir (Adalaj Stepwell),નવગ્રહ શિલ્પ અને અમી કુંભ (Adalaj Navagraha & Water Pot),Monument Architectural Masterpiece,Solanki-Vaghela Subterranean Carved Balustrade,Gujarat,"Adalaj, Gandhinagar District",23.1667,72.58,N-GJ-73 (Adalaj Stepwell),Centrally Protected Monument of National Importance,Vaghela Dynasty (Rani Rudabai & Rana Veer Singh),1499 CE (Late 15th Century),Maru-Gurjara Solanki & Indo-Islamic Synthesis,Porbandar and Dhrangadhra fine sandstone,Frieze length: 2.2 m; Depth: 5th subterranean level (25m down),"Horizontal frieze of nine planetary celestial deities (Navagrahas: Surya, Chandra, Mangala, Budha, Brihaspati, Shukra, Shani, Rahu, Ketu), Ami Khumbh (pot of the nectar of immortality), Kalpavriksha motifs, octagonal shaft letting soft blue skylight down to water level",Built in 1499 by Queen Rudabai in memory of her husband Rana Veer Singh. Adalaj Stepwell is famous for its unique blend of Hindu and Jain iconographic symbols with Islamic geometric floral screens. The Navagraha frieze was carved near the water line to protect the well from cosmic malevolence and earthquakes.,"🏛️ Location: Adalaj Stepwell, Adalaj Village, Gandhinagar, Gujarat | Position: 5th Subterranean Landing / Shaft wall near the well shaft. Timings: 8:00 AM – 6:00 PM daily. Free entry.","Akshardham Gandhinagar (14 km), Sabarmati Ashram (15 km), GIFT City",Archaeological Survey of India (Vadodara Circle),pranavgautam29/indian-historical-monuments,,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5d/Adalaj_Stepwell_carvings.jpg/960px-Adalaj_Stepwell_carvings.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
IND-HER-123,Gateway of India,गेटवे ऑफ़ इंडिया (Gateway of India),Centrally Protected Monument (ASI),Triumphal Arch Monument,Maharashtra,"Mumbai District, South Mumbai",18.922,72.8347,ASI-MH-MUM-01,Tentative List (Victorian & Art Deco Environs),British Raj (Architect: George Wittet),1911 – 1924 CE (20th Century),Indo-Saracenic Revival with Gujarati 16th-century Architectural Elements,"Yellow Basalt stone, Reinforced Concrete, Jali Perforated Screenwork","Height: 26 m (85 ft); Central Arch Diameter: 15 m; Waterfront Plaza: 4,000 sq m","Central Grand Arch, 4 Corner Turrets, Intricate Basalt Latticework, Waterfront Sea Steps, Commemorative Inscriptions","Erected to commemorate the landing of King George V and Queen Mary at Apollo Bunder in December 1911. Historically significant as the ceremonial departure point for the last British troops (First Battalion of Somerset Light Infantry) exiting independent India on February 28, 1948.",Open 24 Hours. Best visited sunrise or sunset. Ferry terminal for Elephanta Caves departs from the rear steps. High security baggage screening.,"Taj Mahal Palace Hotel (50 m), Colaba Causeway (400 m), Chhatrapati Shivaji Maharaj Vastu Sangrahalaya (800 m)",Archaeological Survey of India (Mumbai Circle) & Maharashtra Tourism Development Corporation (MTDC),pranavgautam29/indian-historical-monuments; danushkumarv/indian-monuments-image-dataset,gateway_of_india,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Mumbai_03-2016_30_Gateway_of_India.jpg/800px-Mumbai_03-2016_30_Gateway_of_India.jpg
IND-HER-124,Brihadeeswarar Temple (Peruvudaiyar Kovil),பெருவுடையார் கோயில் (Brihadisvara Temple),UNESCO World Heritage Site,Chola Royal Granite Temple Complex,Tamil Nadu,"Thanjavur District, Thanjavur",10.7828,79.1318,ASI-TN-THANJ-01,"250bis (Inscribed 1987, Great Living Chola Temples)",Chola Empire (Emperor Raja Raja Chola I),1003 – 1010 CE (11th Century),Pure Dravidian Temple Architecture (Dravida Vimana Pinnacle),"Pure Cut Granite Stone (Over 130,000 tonnes with zero mortar)",Vimana Height: 66 m (216 ft); Monolithic Shikhara Cupola: 80 tonnes; Complex: 240m x 120m,"66m Soaring Vimana Tower, 80-tonne Monolithic Kumbam, Massive Monolithic Nandi (12-tonne single granite), Nataraja Bronzes, Tamil Chola Inscriptions","Commissioned by the greatest Chola conqueror, Rajaraja I, in 1010 CE to celebrate his naval victories across the Bay of Bengal, Sri Lanka, and Southeast Asia. The octagonal shikhara was positioned via a 6-km inclined earthen ramp.",Open 6:00 AM – 12:30 PM & 4:00 PM – 8:30 PM. Free entry. Non-leather footwear strictly enforced.,"Thanjavur Maratha Palace & Saraswathi Mahal Library (1.5 km), Sivaganga Park (300 m)",Archaeological Survey of India (Chennai Circle) & UNESCO WHC Dossier No. 250,pranavgautam29/indian-historical-monuments; danushkumarv/indian-monuments-image-dataset,meenakshi_temple,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Brihadisvara_Temple%2C_Thanjavur.jpg/800px-Brihadisvara_Temple%2C_Thanjavur.jpg
IND-HER-125,Mysore Palace (Amba Vilas Palace),ಮೈಸೂರು ಅರಮನೆ (Amba Vilas Palace),Centrally Protected Monument (ASI),Royal Palace & Citadel Complex,Karnataka,"Mysuru District, Mysuru",12.3051,76.6551,ASI-KA-MYS-01,Tentative List (Monuments of Karnataka),"Wadiyar Dynasty (Maharaja Krishnaraja Wadiyar IV, Architect: Henry Irwin)",1897 – 1912 CE (20th Century),"Indo-Saracenic with blends of Hindu, Mughal, Rajput, and Gothic styles","Fine Grey Granite, Pink Marble Domes, Teakwood, Belgian Stained Glass",Three-storied stone palace; 75m x 48m; Central Tower Height: 44 m (145 ft); 72-acre estate,"Durbar Hall (Diwan-i-Aam), Kalyana Mantapa (Octagonal Marriage Pavilion), Golden Howdah (750 kg gold elephant throne), 100,000 Incandescent Light Bulbs illumination",Seat of the Kingdom of Mysore under the Wadiyar rulers. Built after the old wooden palace burned down during the wedding of Princess Jayalakshammanni in 1897. Celebrates the world-famous 10-day Mysuru Dasara festival where the Goddess Chamundeshwari idol is paraded.,10:00 AM – 5:30 PM daily. Full Palace Illumination on Sundays & Public Holidays from 7:00 PM – 7:45 PM. Footwear stands available.,"Chamundi Hills (11 km), Jaganmohan Palace Art Gallery (1 km), St. Philomena's Cathedral (2 km)","Mysore Palace Board, Government of Karnataka & Ministry of Tourism (Incredible India)",pranavgautam29/indian-historical-monuments; danushkumarv/indian-monuments-image-dataset,mysore_palace,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Mysore_Palace_Morning.jpg/800px-Mysore_Palace_Morning.jpg
IND-HER-126,Gol Gumbaz (Mausoleum of Mohammed Adil Shah),ಗೋಲ ಗುಮ್ಮಟ (Gol Gumbaz),Centrally Protected Monument (ASI),Deccan Sultanate Royal Mausoleum,Karnataka,"Vijayapura (Bijapur) District, Vijayapura",16.8306,75.736,ASI-KA-BIJ-01,Tentative List (Monuments and Forts of Deccan Sultanate),"Adil Shahi Dynasty (Sultan Mohammed Adil Shah, Architect: Yaqut of Dabul)",1626 – 1656 CE (17th Century),Deccan Indo-Islamic Architectural Style,"Dark Grey Basalt stone, Lime plaster, Interlocking groined squinches","Outer Dome Diameter: 44 m (144 ft); Floor Area: 1,700 sq m (18,225 sq ft) without central pillars; Height: 51 m","Second Largest Freestanding Dome in the World, Whispering Gallery (Echo repeats 11 times), 4 Seven-story Octagonal Corner Towers, Lotus Leaf Cornices",Constructed over 30 years by Yaqut of Dabul for Mohammed Adil Shah. The acoustic Whispering Gallery is an engineering marvel: even the faintest whisper or rustle of paper carries distinctly across the 44-meter diameter due to interlocking acoustic squinches.,6:00 AM – 6:00 PM. Best visited early morning before school tour acoustics crowd the whispering gallery.,"Ibrahim Rauza (3 km), Malik-e-Maidan Great Cannon (2 km), Bara Kaman (2.5 km)",Archaeological Survey of India (Dharwad Circle),pranavgautam29/indian-historical-monuments; danushkumarv/indian-monuments-image-dataset,golgumbaz,https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Gol_Gumbaz_Bijapur_Karnataka.jpg/800px-Gol_Gumbaz_Bijapur_Karnataka.jpg
IND-HER-127,India Gate (All India War Memorial),इंडिया गेट (India Gate),National Memorial & Monument,Triumphal Arch War Memorial,Delhi,"New Delhi District, Central Vista",28.6129,77.2295,N-DL-DEL-01,National Protected Heritage,British India (Architect: Sir Edwin Lutyens),1921 – 1931 CE (20th Century),Beaux-Arts Classical Triumphal Arch,"Pale Red Sandstone from Bharatpur, Yellow Sandstone, Granite",Height: 42 m (138 ft); Width: 9.1 m; Central Arch Opening: 20m high,"Amar Jawan Jyoti, Inscribed Names of 13,300+ Fallen Soldiers, Shallow Domed Roof Cenotaph, Grand Canopy, Kartavya Path Vista","Dedicated to 84,000 soldiers of the British Indian Army who made the supreme sacrifice in the First World War (1914–1918) and the Third Anglo-Afghan War (1919). The foundation stone was laid by the Duke of Connaught in 1921.",Open 24 hours. Illuminated daily from 7:00 PM – 10:00 PM. Adjacent to National War Memorial.,"National War Memorial (100 m), Kartavya Path (Rajpath, 200 m), Rashtrapati Bhavan (2.5 km)",Ministry of Defence / Archaeological Survey of India (Delhi Circle) & data.gov.in,pranavgautam29/indian-historical-monuments; danushkumarv/indian-monuments-image-dataset,india_gate,https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/India_Gate_in_New_Delhi_03-2016.jpg/800px-India_Gate_in_New_Delhi_03-2016.jpg
IND-HER-128,Lotus Temple (Baháʼí House of Worship),लोटस टेम्पल (Lotus Temple),Centrally Protected Monument (ASI),Contemporary Expressionist Sacred Architecture,Delhi,"South Delhi District, Kalkaji",28.5535,77.2588,DEL-LOT-01,Tentative List (Modern Architecture of India),Baháʼí International Community (Architect: Fariborz Sahba),1980 – 1986 CE (20th Century),Biomorphic Expressionist Lotus Architecture,"Pure White Penteli Greek Marble, White Cement Concrete, Dolomite aggregate","Height: 34 m; 27 Free-standing petals; 9 Surrounding Reflection Ponds; Capacity: 2,500 people","27 Free-standing Petals in 3 Clusters, 9 Symmetrical Ponds, Central Hall of Silence, Skylight Optical Glazing","A monument to the oneness of humanity and universal worship, conceived in the form of an opening Sacred Lotus (Nelumbo nucifera). Designed by Iranian-Canadian architect Fariborz Sahba, its 27 delicate petals are clad in pure white marble quarried from Mount Pentelikon in Greece.",9:00 AM – 5:30 PM (Winter) / 7:00 PM (Summer). Closed Mondays. Silence strictly observed inside sanctum.,"Kalkaji Mandir (600 m), ISKCON Temple Delhi (2 km), Nehru Place (1.5 km)",National Baháʼí Council of India & Delhi Tourism (DTTDC),pranavgautam29/indian-historical-monuments; danushkumarv/indian-monuments-image-dataset,lotus_temple,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Lotus_Temple_in_the_evening.jpg/800px-Lotus_Temple_in_the_evening.jpg
IND-HER-129,Hawa Mahal (Palace of Winds),हवा महल (Hawa Mahal),Centrally Protected Monument (ASI),Rajput Royal Screen Palace,Rajasthan,"Jaipur District, Jaipur (Pink City)",26.9239,75.8267,ASI-RJ-JAI-01,UNESCO World Heritage Site (Jaipur City inscribed 2019),"Kachhwaha Dynasty (Maharaja Sawai Pratap Singh, Architect: Lal Chand Ustad)",1799 CE (Late 18th Century),Rajput Architecture infused with Mughal Lattice Motifs,"Red and Pink Sandstone, Lime Mortar (Chunam)",Height: 15 m (50 ft); 5 Storeys; Breadth: Barely 1.5 feet at the top tier; 953 Jharokhas,"953 Carved Stone Jharokha Casements, Crown-shaped Facade mimicking Lord Krishna's Mukut, Venturi Effect Natural Air-conditioning, Sharad Mandir & Hawa Mandir","Constructed by Sawai Pratap Singh so that the purdah-observing royal women could observe festive street processions in Badi Choupad without being seen. The 953 perforated latticed windows operate via the Venturi airflow effect, creating constant natural cooling drafts in scorching desert summers.",9:00 AM – 5:00 PM daily. Best exterior photography in early morning golden hour light from across the street.,"City Palace Jaipur (400 m), Jantar Mantar (300 m), Bapu Bazaar (700 m)","Department of Archaeology and Museums, Government of Rajasthan & Incredible India",pranavgautam29/indian-historical-monuments; danushkumarv/indian-monuments-image-dataset,hawa_mahal,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/East_facade_Hawa_Mahal_Jaipur_from_ground_level_%28July_2022%29_-_img_01.jpg/800px-East_facade_Hawa_Mahal_Jaipur_from_ground_level_%28July_2022%29_-_img_01.jpg
IND-HER-130,Elephanta Caves (Gharapuri Sanctuary),घारापुरी लेणी (Elephanta Caves),UNESCO World Heritage Site,Rock-Cut Basalt Cave Sanctuary,Maharashtra,"Raigad District, Elephanta Island (Mumbai Harbour)",18.9633,72.9315,ASI-MH-ELE-01,244 (Inscribed 1987),Kalachuri Dynasty / Rashtrakuta Dynasty,5th – 8th Century CE,Rock-cut Basalt Cave Architecture (Shaivite Iconography),Monolithic Solid Basalt Volcanic Rock,Great Cave 1 Area: 39 m deep; Island Area: 10 sq km; 7 Major Rock-cut Caves,"Sadashiva Trimurti Monolith (7m high triple-headed Shiva), Ardhanarishvara, Nataraja Shiva, Ravana Shaking Mount Kailash, Dvarapala Guardians","Named 'Ilhas das Elefantas' by Portuguese colonizers in the 16th century after finding a gigantic stone elephant sculpture near the shore. The central Trimurti relief depicts Shiva as Aghori (destroyer/fierce), Tatpurusha (preserver/calm), and Vamadeva (creator/female profile).",9:00 AM – 5:30 PM (Closed Mondays). Accessible by 1-hour scenic ferry from Gateway of India. Toy train runs along the island jetty.,"Gateway of India (ferry point, 10 km west), Elephanta Island Cannon Hill",Archaeological Survey of India (Mumbai Circle) & UNESCO WHC Dossier No. 244,pranavgautam29/indian-historical-monuments; danushkumarv/indian-monuments-image-dataset,elephanta_caves,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Elephanta_Caves_Trimurti.jpg/800px-Elephanta_Caves_Trimurti.jpg
IND-HER-131,Sinhagad Fort (Kondhana Lion Fortress),सिंहगड किल्ला (Sinhagad Fort),State & Centrally Protected Monument (ASI),Maratha Hill Fortress Citadel,Maharashtra,"Pune District, Haveli Taluka",18.3663,73.7558,ASI-MH-PUN-02,Tentative List (Maratha Military Landscapes of India),Maratha Empire (Chhatrapati Shivaji Maharaj & Tanaji Malusare),14th – 17th Century CE,Sahyadri Mountain Rock-Cut Fortification & Bastion Wall,"Basalt Rock Mortar, Natural Escarpment Cliffs","Elevation: 1,312 m (4,304 ft) above sea level; Cliff drop: 750 m","Pune Darwaza, Kalyan Darwaza, Tanaji Malusare Memorial Samadhi, Devtaka Sweet Water Cistern, Wind Point (Hawa Point)","Site of the legendary Battle of Sinhagad (February 1670), where Maratha subedar Tanaji Malusare scaled the sheer, near-vertical southern cliff using a trained monitor lizard (ghorpad) named Yashwanti in the dead of night. Tanaji died winning the fort from Mughal commander Udaybhan Rathod, prompting Shivaji Maharaj's historic words: 'Gad ala, pan sinh gela' ('The fort is won, but the lion is lost').",6:00 AM – 6:00 PM daily. Excellent monsoon trekking. Traditional Kanda Bhaji and Pitla Bhakri served by local villagers atop fort.,"Khadakwasla Dam (15 km), Panshet Dam (25 km), Pune City (30 km)",Archaeological Survey of India (Pune Circle) & Maharashtra Tourism (MTDC),ayushkhaire/indian-forts,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Sinhagad_Fort_Kalyan_Darwaja.jpg/800px-Sinhagad_Fort_Kalyan_Darwaja.jpg
IND-HER-132,Pratapgad Fort (Fortress of Valour),प्रतापगड किल्ला (Pratapgad Fort),State Protected Monument,Maratha Hill Defense Citadel,Maharashtra,"Satara District, Mahabaleshwar",17.9272,73.5794,ASI-MH-SAT-01,Tentative List (Maratha Military Landscapes of India),Maratha Empire (Chhatrapati Shivaji Maharaj / Moropant Trimbak Pingle),1656 CE (17th Century),Two-tiered Hill Fortification (Upper and Lower Ballekila),"Dressed Basalt, Laterite stone, Lime mortar","Elevation: 1,080 m (3,540 ft) above sea level; 360-degree Valley Lookout","Bhavani Mata Temple, Afzal Khan Tomb (Burial Cenotaph), Equestrian Bronze Statue of Shivaji, Reda Buruj, Hidden Bastion Gates","Famed for the fateful encounter on November 10, 1659, between Chhatrapati Shivaji Maharaj and Bijapur general Afzal Khan. When Afzal Khan attempted to stab Shivaji during a ceremonial embrace, Shivaji retaliated using concealed tiger claws (Bagh Nakh) and bichwa dagger, turning the tide of Maratha military sovereignty.",6:00 AM – 6:00 PM. High rain during monsoons. Guides available at the base village.,"Mahabaleshwar Hill Station (21 km), Panchgani (40 km)","Directorate of Archaeology and Museums, Government of Maharashtra",ayushkhaire/indian-forts,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Pratapgad_Fort_overview.jpg/800px-Pratapgad_Fort_overview.jpg
IND-HER-133,Murud-Janjira Fort (Impregnable Marine Fortress),मुरुड-जंजिरा किल्ला (Murud-Janjira),Centrally Protected Monument (ASI),Offshore Marine Island Sea Fort,Maharashtra,"Raigad District, Murud",18.3005,72.9644,ASI-MH-RAI-03,Centrally Protected Monument of National Importance,Siddi Dynasty of Janjira (Habshi Seafarers of Abyssinian origin),15th – 17th Century CE,Marine Coastal Fortification with Camouflaged Sea Gates,"Massive Black Basalt Ashlar blocks, Lead-poured Interlocking joints",22-acre island fort; 19 rounded bastions; 40-foot defensive curtain walls,"Kalal Bangadi Giant Bronze Cannon (3rd heaviest cannon in India), Camouflaged Darya Darwaza (Water Gate), Sweet Water Freshwater Ponds in the middle of Arabian Sea","Considered the only unconquered sea fort along India's western coastline. Resisted repeated amphibious and land sieges by the Marathas under Shivaji Maharaj and Sambhaji Maharaj, the Portuguese armada, and the British East India Company across three centuries.",7:00 AM – 5:30 PM (Subject to ocean tide schedules). Reached exclusively by local sailboat ferries from Rajapuri jetty. Closed during heavy monsoon squalls (June to August).,"Murud Beach (5 km), Kasa Fort / Padmadurg (offshore, 4 km)",Archaeological Survey of India (Mumbai Circle) & data.gov.in,ayushkhaire/indian-forts,,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Murud_Janjira_Sea_Fort.jpg/800px-Murud_Janjira_Sea_Fort.jpg
